id,支付方式,押金,当前租约,剩余租约,最长可租,续租方式,分时出租
1293388,,,,,,无,
1293380,,,,,,无,
1293373,,,,,,无,
1293365,,,,,,无,
1293360,,,,,,无,
1293359,,,,,,无,
1293358,,,,,,无,
1293351,,,,,,无,
1293349,,,,,,无,
1293347,,,,,,无,
1293345,,,,,,无,
1293335,,,,,,无,
1293310,,,,,,无,
1293308,,,,,,无,
1293301,,,,,,无,
1293300,,,,,,无,
1293289,,,,,,无,
1293288,,,,,,无,
1293284,,,,,,无,
1293280,,,,,,无,
1293276,,,,,,无,
1293275,,,,,,无,
1293272,,,,,,无,
1293267,,,,,,无,
1293264,,,,,,无,
1293259,,,,,,无,
1293257,,,,,,无,
1293247,,,,,,无,
1293245,,,,,,无,
1293243,,,,,,无,
1293241,,,,,,无,
1293225,,,,,,无,
1293224,,,,,,无,
1293219,,,,,,无,
1293213,,,,,,无,
1293212,,,,,,无,
1293210,,,,,,无,
1293207,,,,,,无,
1293203,,,,,,无,
1293200,,,,,,无,
1293194,,,,,,无,
1293182,,,,,,无,
1293173,,,,,,无,
1293166,,,,,,无,
1285477,,,,,,无,
1293156,,,,,,无,
1293154,,,,,,无,
1293151,,,,,,无,
1293136,,,,,,无,
1293123,,,,,,无,
1293115,,,,,,无,
1293112,,,,,,无,
1293109,,,,,,无,
1293108,,,,,,无,
1293105,,,,,,无,
1293104,,,,,,无,
1293103,,,,,,无,
1293100,,,,,,无,
1293097,,,,,,无,
1293095,,,,,,无,
1293094,,,,,,无,
1293090,,,,,,无,
1293089,,,,,,无,
1293086,,,,,,无,
1293085,,,,,,无,
1293084,,,,,,无,
1293082,,,,,,无,
1293081,,,,,,无,
1293076,,,,,,无,
1293075,,,,,,无,
1293073,,,,,,无,
1293071,,,,,,无,
1293070,,,,,,无,
1293069,,,,,,无,
1293030,,,,,,无,
1292990,,,,,,无,
1292954,,,,,,无,
1292927,,,,,,无,
1292910,,,,,,无,
1292897,,,,,,无,
1292890,,,,,,无,
1292882,,,,,,无,
1278827,,,,,,无,
1286308,,,,,,无,
1287737,,,,,,无,
1292845,,,,,,无,
1292841,,,,,,无,
1292839,,,,,,无,
1292823,,,,,,无,
1292820,,,,,,无,
1292805,,,,,,无,
1292801,,,,,,无,
1292778,,,,,,无,
1292770,,,,,,无,
1278999,,,,,,无,
1279118,,,,,,无,
838366,3月一付,1月房租,-,-,36个月,无,否
1206434,3月一付,3月房租,-,-,36个月,无,否
1288658,,,,,,无,
1285528,,,,,,无,
1282608,,,,,,无,
1277320,,,,,,无,
1277438,,,,,,无,
1281059,,,,,,无,
1283807,,,,,,无,
1259289,,,,,,无,
1292642,,,,,,无,
1292640,,,,,,无,
1292643,,,,,,无,
1292641,,,,,,无,
1292636,,,,,,无,
1292639,,,,,,无,
1292637,,,,,,无,
1292632,,,,,,无,
1292629,,,,,,无,
1292631,,,,,,无,
1292626,,,,,,无,
1292625,,,,,,无,
1292620,,,,,,无,
1292621,,,,,,无,
1292619,,,,,,无,
1292622,,,,,,无,
1292624,,,,,,无,
1292623,,,,,,无,
1292614,,,,,,无,
1292612,,,,,,无,
1292615,,,,,,无,
1292611,,,,,,无,
1292613,,,,,,无,
1283005,,,,,,无,
1292597,,,,,,无,
1292598,,,,,,无,
1292600,,,,,,无,
1292608,,,,,,无,
1292603,,,,,,无,
1292606,,,,,,无,
1292609,,,,,,无,
1292599,,,,,,无,
1292604,,,,,,无,
1292602,,,,,,无,
1292607,,,,,,无,
1292601,,,,,,无,
1283290,,,,,,无,
1241531,,,,,,无,
1292591,,,,,,无,
1292593,,,,,,无,
1292594,,,,,,无,
1292595,,,,,,无,
1292592,,,,,,无,
1292590,,,,,,无,
1292587,,,,,,无,
1292583,,,,,,无,
1292586,,,,,,无,
1292589,,,,,,无,
1292584,,,,,,无,
1292585,,,,,,无,
1282387,,,,,,无,
1281924,,,,,,无,
1260843,,,,,,无,
1292579,,,,,,无,
1292576,,,,,,无,
1292582,,,,,,无,
1292581,,,,,,无,
1292580,,,,,,无,
1292578,,,,,,无,
1287375,,,,,,无,
1285237,,,,,,无,
1292571,,,,,,无,
1292570,,,,,,无,
1292569,,,,,,无,
1292567,,,,,,无,
1292572,,,,,,无,
1292573,,,,,,无,
1292564,,,,,,无,
1292560,,,,,,无,
1292557,,,,,,无,
1292559,,,,,,无,
1292556,,,,,,无,
1292562,,,,,,无,
1292565,,,,,,无,
1292555,,,,,,无,
1292566,,,,,,无,
1292553,,,,,,无,
1292558,,,,,,无,
1292554,,,,,,无,
1292563,,,,,,无,
1292548,,,,,,无,
1292543,,,,,,无,
1292547,,,,,,无,
1292545,,,,,,无,
1292542,,,,,,无,
1292550,,,,,,无,
1292544,,,,,,无,
1292549,,,,,,无,
1292546,,,,,,无,
1292525,,,,,,无,
1292521,,,,,,无,
1292523,,,,,,无,
1292526,,,,,,无,
1288436,,,,,,无,
1287614,,,,,,无,
1292517,,,,,,无,
1292518,,,,,,无,
1292513,,,,,,无,
1284785,,,,,,无,
1285243,,,,,,无,
1202513,3月一付,2月房租,-,-,60个月,无,否
1292511,,,,,,无,
1292512,,,,,,无,
1281150,,,,,,无,
1292508,,,,,,无,
1292507,,,,,,无,
1292509,,,,,,无,
1270282,,,,,,无,
1292503,,,,,,无,
1292505,,,,,,无,
1292506,,,,,,无,
1292504,,,,,,无,
1285720,,,,,,无,
1283216,,,,,,无,
1281028,,,,,,无,
1235339,3月一付,1月房租,-,-,36个月,无,否
1292499,,,,,,无,
1292500,,,,,,无,
1282209,,,,,,无,
1268304,,,,,,无,
1292495,,,,,,无,
1292497,,,,,,无,
1292496,,,,,,无,
1260282,3月一付,1月房租,-,-,24个月,无,否
1192615,半年付（27万）,2月房租,-,-,36个月,无,否
1220667,3月一付,2月房租,-,-,96个月,无,否
1292491,,,,,,无,
1292492,,,,,,无,
1288714,,,,,,无,
1292489,,,,,,无,
1292490,,,,,,无,
1284828,,,,,,无,
1269032,,,,,,无,
1268921,,,,,,无,
1292482,,,,,,无,
1292485,,,,,,无,
1292486,,,,,,无,
1292483,,,,,,无,
1292484,,,,,,无,
1292487,,,,,,无,
1292488,,,,,,无,
1278937,,,,,,无,
1286803,,,,,,无,
1292475,,,,,,无,
1292478,,,,,,无,
1292476,,,,,,无,
1292477,,,,,,无,
1292474,,,,,,无,
1292473,,,,,,无,
1288748,,,,,,无,
1282398,,,,,,无,
1292469,,,,,,无,
1292468,,,,,,无,
1292467,,,,,,无,
1292466,,,,,,无,
1292454,,,,,,无,
1292455,,,,,,无,
1292456,,,,,,无,
1292458,,,,,,无,
1292457,,,,,,无,
1292465,,,,,,无,
1292464,,,,,,无,
1292459,,,,,,无,
1292460,,,,,,无,
1292463,,,,,,无,
1292461,,,,,,无,
1256048,,,,,,无,
1282406,,,,,,无,
1282222,,,,,,无,
1279468,,,,,,无,
1288395,,,,,,无,
1292450,,,,,,无,
1292451,,,,,,无,
1292447,,,,,,无,
1292448,,,,,,无,
1292446,,,,,,无,
1292449,,,,,,无,
1289296,,,,,,无,
1292440,,,,,,无,
1292441,,,,,,无,
1292439,,,,,,无,
1292442,,,,,,无,
865628,3月一付,2月房租,-,-,12个月,无,否
1287581,,,,,,无,
1292362,,,,,,无,
1292364,,,,,,无,
1287647,,,,,,无,
1277113,,,,,,无,
1267559,,,,,,无,
1277117,,,,,,无,
1285133,,,,,,无,
1292352,,,,,,无,
1292355,,,,,,无,
1292351,,,,,,无,
1292354,,,,,,无,
1292358,,,,,,无,
1292357,,,,,,无,
1265662,,,,,,无,
1269856,,,,,,无,
1262721,,,,,,无,
1285142,,,,,,无,
1277384,,,,,,无,
1292343,,,,,,无,
1292340,,,,,,无,
1292345,,,,,,无,
1292346,,,,,,无,
1292347,,,,,,无,
1292344,,,,,,无,
1279090,,,,,,无,
1244541,1月一付,3月房租,-,34个月,34个月,无,否
1274235,,,,,,无,
1274904,,,,,,无,
1264134,,,,,,无,
1292330,,,,,,无,
1292329,,,,,,无,
1292332,,,,,,无,
1292333,,,,,,无,
1292331,,,,,,无,
1292334,,,,,,无,
1286708,,,,,,无,
1287559,,,,,,无,
1292325,,,,,,无,
1292322,,,,,,无,
1292323,,,,,,无,
1292324,,,,,,无,
1287770,,,,,,无,
1143614,3月一付,2月房租,-,-,60个月,无,否
855292,3月一付,1月房租,-,-,60个月,无,否
1292319,,,,,,无,
1292318,,,,,,无,
1292315,,,,,,无,
1292316,,,,,,无,
1292317,,,,,,无,
1286792,,,,,,无,
1285731,,,,,,无,
1288779,,,,,,无,
1292310,,,,,,无,
1292309,,,,,,无,
1278751,,,,,,无,
981754,半年付（2.4万）,1月房租,-,-,24个月,另签一份,否
1284851,,,,,,无,
1287838,,,,,,无,
1292303,,,,,,无,
1282416,,,,,,无,
1292209,,,,,,无,
1292030,,,,,,无,
1291166,,,,,,无,
1290931,,,,,,无,
1272770,,,,,,无,
1285156,,,,,,无,
1258419,3月一付,1月房租,-,60个月,36个月,无,否
1220613,3月一付,1月房租,-,6个月,36个月,无,否
1289805,,,,,,无,
1289768,,,,,,无,
1289752,,,,,,无,
1289750,,,,,,无,
1289732,,,,,,无,
1289719,,,,,,无,
1289710,,,,,,无,
1286937,,,,,,无,
1286012,,,,,,无,
1288073,,,,,,无,
1284886,,,,,,无,
1289354,,,,,,无,
1289323,,,,,,无,
1289321,,,,,,无,
1289317,,,,,,无,
1289316,,,,,,无,
1289306,,,,,,无,
1282550,,,,,,无,
1289289,,,,,,无,
1289265,,,,,,无,
1289264,,,,,,无,
1289262,,,,,,无,
1288768,,,,,,无,
1289242,,,,,,无,
1289239,,,,,,无,
1289235,,,,,,无,
1287687,,,,,,无,
1289230,,,,,,无,
1289229,,,,,,无,
1289226,,,,,,无,
1289223,,,,,,无,
1289215,,,,,,无,
1289208,,,,,,无,
1289202,,,,,,无,
1289199,,,,,,无,
1289187,,,,,,无,
1289149,,,,,,无,
1289139,,,,,,无,
1289135,,,,,,无,
1287168,,,,,,无,
1289078,,,,,,无,
1281528,,,,,,无,
1289066,,,,,,无,
1289058,,,,,,无,
1289049,,,,,,无,
1289033,,,,,,无,
1289095,,,,,,无,
1289007,,,,,,无,
1286742,,,,,,无,
1289004,,,,,,无,
1289003,,,,,,无,
1289001,,,,,,无,
1289000,,,,,,无,
1288999,,,,,,无,
1288998,,,,,,无,
1288997,,,,,,无,
1288996,,,,,,无,
1288995,,,,,,无,
1288994,,,,,,无,
1288993,,,,,,无,
1288992,,,,,,无,
1288991,,,,,,无,
1288990,,,,,,无,
1288989,,,,,,无,
1288988,,,,,,无,
1288987,,,,,,无,
1288986,,,,,,无,
1288985,,,,,,无,
1288984,,,,,,无,
1288983,,,,,,无,
1288982,,,,,,无,
1288981,,,,,,无,
1288980,,,,,,无,
1288979,,,,,,无,
1288978,,,,,,无,
1288971,,,,,,无,
1288949,,,,,,无,
1280787,,,,,,无,
1288931,,,,,,无,
1288923,,,,,,无,
1288892,,,,,,无,
1288896,,,,,,无,
1288897,,,,,,无,
1288859,,,,,,无,
1282531,,,,,,无,
1287349,,,,,,无,
1288889,,,,,,无,
1288888,,,,,,无,
1288887,,,,,,无,
1288886,,,,,,无,
1288885,,,,,,无,
1288884,,,,,,无,
1288883,,,,,,无,
1288882,,,,,,无,
1288881,,,,,,无,
1288880,,,,,,无,
1288879,,,,,,无,
1288878,,,,,,无,
1288877,,,,,,无,
1288876,,,,,,无,
1288875,,,,,,无,
1288874,,,,,,无,
1288868,,,,,,无,
1288871,,,,,,无,
1288866,,,,,,无,
1288869,,,,,,无,
1288867,,,,,,无,
1288870,,,,,,无,
1288872,,,,,,无,
1283510,,,,,,无,
1288657,,,,,,无,
1288858,,,,,,无,
1288849,,,,,,无,
1288845,,,,,,无,
1288856,,,,,,无,
1288844,,,,,,无,
1288852,,,,,,无,
1288847,,,,,,无,
1286459,,,,,,无,
1282058,,,,,,无,
1288583,,,,,,无,
1282609,,,,,,无,
1288827,,,,,,无,
1279231,,,,,,无,
1288584,,,,,,无,
1234948,,,,,,无,
1288585,,,,,,无,
1248022,,,,,,无,
880425,半年付（5.4万）,1月房租,-,-,24个月,另签一份,否
1287311,,,,,,无,
1288589,,,,,,无,
1288792,,,,,,无,
1288796,,,,,,无,
1288793,,,,,,无,
1288794,,,,,,无,
1288590,,,,,,无,
1287693,,,,,,无,
1288591,,,,,,无,
1282950,,,,,,无,
1241449,3月一付,1月房租,-,-,12个月,无,否
1281978,,,,,,无,
1288789,,,,,,无,
1288788,,,,,,无,
1288787,,,,,,无,
1288785,,,,,,无,
1288784,,,,,,无,
1288783,,,,,,无,
1288782,,,,,,无,
1288780,,,,,,无,
1288778,,,,,,无,
1288775,,,,,,无,
1288774,,,,,,无,
1288773,,,,,,无,
1288771,,,,,,无,
1288770,,,,,,无,
1288767,,,,,,无,
1288764,,,,,,无,
1288763,,,,,,无,
1288762,,,,,,无,
1288761,,,,,,无,
1288760,,,,,,无,
1288759,,,,,,无,
1288758,,,,,,无,
1288756,,,,,,无,
1288755,,,,,,无,
1288754,,,,,,无,
1288751,,,,,,无,
1288747,,,,,,无,
1288746,,,,,,无,
1288592,,,,,,无,
1287289,,,,,,无,
1273080,3月一付,1月房租,-,60个月,60个月,无,否
1288744,,,,,,无,
1288743,,,,,,无,
1288742,,,,,,无,
1288741,,,,,,无,
1288740,,,,,,无,
1288739,,,,,,无,
1288738,,,,,,无,
1288737,,,,,,无,
1288736,,,,,,无,
1288735,,,,,,无,
1288734,,,,,,无,
1288732,,,,,,无,
1288731,,,,,,无,
1288730,,,,,,无,
1288729,,,,,,无,
1288728,,,,,,无,
1288727,,,,,,无,
1288726,,,,,,无,
1288725,,,,,,无,
1288724,,,,,,无,
1288723,,,,,,无,
1288722,,,,,,无,
1288721,,,,,,无,
1253486,3月一付,1月房租,-,-,36个月,无,否
1288720,,,,,,无,
1288719,,,,,,无,
1288718,,,,,,无,
1288717,,,,,,无,
1288716,,,,,,无,
1288715,,,,,,无,
1288712,,,,,,无,
1288711,,,,,,无,
1288709,,,,,,无,
1288708,,,,,,无,
1288707,,,,,,无,
1288706,,,,,,无,
1288705,,,,,,无,
1288700,,,,,,无,
1288698,,,,,,无,
1288697,,,,,,无,
1288703,,,,,,无,
1288701,,,,,,无,
1288695,,,,,,无,
1288694,,,,,,无,
1288693,,,,,,无,
1288692,,,,,,无,
1288691,,,,,,无,
1288690,,,,,,无,
1288689,,,,,,无,
1241936,半年付（12万）,3月房租,-,-,-,无,否
1284312,,,,,,无,
1277106,,,,,,无,
1286373,,,,,,无,
1288687,,,,,,无,
1288651,,,,,,无,
1288663,,,,,,无,
1288668,,,,,,无,
1288669,,,,,,无,
1288652,,,,,,无,
1288676,,,,,,无,
1288684,,,,,,无,
1288683,,,,,,无,
1288680,,,,,,无,
1288677,,,,,,无,
1288675,,,,,,无,
1288666,,,,,,无,
1288665,,,,,,无,
1288644,,,,,,无,
1288649,,,,,,无,
1288645,,,,,,无,
1288655,,,,,,无,
1288637,,,,,,无,
1288641,,,,,,无,
1288639,,,,,,无,
1288640,,,,,,无,
1226015,3月一付,1月房租,-,-,36个月,无,否
1288628,,,,,,无,
1288626,,,,,,无,
1288624,,,,,,无,
1288611,,,,,,无,
1288612,,,,,,无,
1288621,,,,,,无,
1288602,,,,,,无,
1288609,,,,,,无,
1288610,,,,,,无,
1288605,,,,,,无,
1288608,,,,,,无,
1288623,,,,,,无,
1288620,,,,,,无,
1285499,,,,,,无,
1284684,,,,,,无,
1286420,,,,,,无,
1283150,,,,,,无,
1286317,,,,,,无,
1284793,,,,,,无,
1284942,,,,,,无,
1283268,,,,,,无,
1282998,,,,,,无,
1279171,,,,,,无,
1276646,,,,,,无,
1276722,,,,,,无,
1142209,3月一付,1月房租,-,-,-,无,否
1217000,年付（15万）,3月房租,-,-,24个月,无,否
1286804,,,,,,无,
1270462,,,,,,无,
1288285,,,,,,无,
1288333,,,,,,无,
1288334,,,,,,无,
1288343,,,,,,无,
1111957,,,,,,无,
1224435,1月一付,3月房租,-,18个月,24个月,无,否
1284790,,,,,,无,
1228423,3月一付,1月房租,-,-,36个月,无,否
1286752,,,,,,无,
1274414,,,,,,无,
1288077,,,,,,无,
1288185,,,,,,无,
1288194,,,,,,无,
1288260,,,,,,无,
942533,2月一付,3月房租,-,-,36个月,另签一份,否
1272273,,,,,,无,
1285174,,,,,,无,
1252869,半年付（39万）,2月房租,-,-,36个月,无,否
1287840,,,,,,无,
1287839,,,,,,无,
1260759,,,,,,无,
1274350,,,,,,无,
1278226,,,,,,无,
1287836,,,,,,无,
1278172,,,,,,无,
1280784,,,,,,无,
1281862,,,,,,无,
1283507,,,,,,无,
1283244,,,,,,无,
1287783,,,,,,无,
1287785,,,,,,无,
1284385,,,,,,无,
1287781,,,,,,无,
1287782,,,,,,无,
1288076,,,,,,无,
1281072,,,,,,无,
1287196,,,,,,无,
1247477,半年付（7.2万）,2月房租,-,-,36个月,无,否
1288070,,,,,,无,
1284884,,,,,,无,
1288071,,,,,,无,
1288074,,,,,,无,
1284127,,,,,,无,
1288010,,,,,,无,
1251337,3月一付,2月房租,-,-,24个月,无,否
1235605,3月一付,2月房租,-,-,120个月,无,否
1282372,,,,,,无,
1282797,,,,,,无,
1284690,,,,,,无,
1283746,,,,,,无,
1286904,,,,,,无,
1286422,,,,,,无,
1277479,,,,,,无,
1283046,,,,,,无,
1284090,,,,,,无,
1285173,,,,,,无,
1178868,3月一付,1月房租,-,-,36个月,无,否
1260909,,,,,,无,
1284219,,,,,,无,
1249295,,,,,,无,
1269370,,,,,,无,
1283658,,,,,,无,
1287225,,,,,,无,
1285592,,,,,,无,
1284165,,,,,,无,
1282013,,,,,,无,
1214600,3月一付,1月房租,-,-,36个月,无,否
1287684,,,,,,无,
1285715,,,,,,无,
1206460,半年付（11.4万）,1月房租,-,-,-,无,否
1141817,2月一付,2月房租,-,-,36个月,无,否
1281022,,,,,,无,
1281677,,,,,,无,
1282043,,,,,,无,
1282258,,,,,,无,
1282262,,,,,,无,
1283007,,,,,,无,
1281195,,,,,,无,
1283650,,,,,,无,
1269215,,,,,,无,
1282604,,,,,,无,
1274604,,,,,,无,
1277344,,,,,,无,
1279553,,,,,,无,
1280727,,,,,,无,
1278570,,,,,,无,
1197076,半年付（15万）,1月房租,-,10个月,36个月,继续使用原租约,否
1281566,,,,,,无,
1254965,半年付（4万）,1月房租,-,-,24个月,无,否
1279587,,,,,,无,
1282330,,,,,,无,
1287793,,,,,,无,
1285491,,,,,,无,
1286520,,,,,,无,
1007546,,,,,,无,
826142,3月一付,2月房租,-,-,36个月,另签一份,否
1282869,,,,,,无,
1278524,,,,,,无,
1237565,,,,,,无,
1287706,,,,,,无,
1287777,,,,,,无,
1287779,,,,,,无,
1287780,,,,,,无,
1287776,,,,,,无,
1287778,,,,,,无,
1273858,,,,,,无,
1282874,,,,,,无,
1279543,,,,,,无,
1287701,,,,,,无,
1287772,,,,,,无,
1287773,,,,,,无,
1287774,,,,,,无,
1287766,,,,,,无,
1287767,,,,,,无,
1287769,,,,,,无,
1287768,,,,,,无,
1287771,,,,,,无,
1287765,,,,,,无,
1286846,,,,,,无,
1287762,,,,,,无,
1287760,,,,,,无,
1287758,,,,,,无,
1287759,,,,,,无,
1287761,,,,,,无,
1287763,,,,,,无,
1277838,,,,,,无,
1287746,,,,,,无,
1287747,,,,,,无,
1287743,,,,,,无,
1287748,,,,,,无,
1287745,,,,,,无,
1287744,,,,,,无,
1287750,,,,,,无,
1287754,,,,,,无,
1287751,,,,,,无,
1287753,,,,,,无,
1287752,,,,,,无,
1287755,,,,,,无,
1287757,,,,,,无,
1287756,,,,,,无,
1286139,,,,,,无,
1277821,,,,,,无,
1287731,,,,,,无,
1287734,,,,,,无,
1287733,,,,,,无,
1287738,,,,,,无,
1287729,,,,,,无,
1287735,,,,,,无,
1287732,,,,,,无,
1287730,,,,,,无,
1287736,,,,,,无,
1238900,1月一付,2月房租,-,36个月,36个月,无,否
1287726,,,,,,无,
1287725,,,,,,无,
1287728,,,,,,无,
1279267,,,,,,无,
1287720,,,,,,无,
1287719,,,,,,无,
1287722,,,,,,无,
1287721,,,,,,无,
1287713,,,,,,无,
1287715,,,,,,无,
1287714,,,,,,无,
1287716,,,,,,无,
1287708,,,,,,无,
1287709,,,,,,无,
1287707,,,,,,无,
1287705,,,,,,无,
1287710,,,,,,无,
1287699,,,,,,无,
1287704,,,,,,无,
1287700,,,,,,无,
1287702,,,,,,无,
1287703,,,,,,无,
1286345,,,,,,无,
1278585,,,,,,无,
1287679,,,,,,无,
1287678,,,,,,无,
1277609,,,,,,无,
1286760,,,,,,无,
1286973,,,,,,无,
1283635,,,,,,无,
1277541,,,,,,无,
1283636,,,,,,无,
1283637,,,,,,无,
1283638,,,,,,无,
1283640,,,,,,无,
1283634,,,,,,无,
1267616,,,,,,无,
1277448,,,,,,无,
1285110,,,,,,无,
1281203,,,,,,无,
1267096,,,,,,无,
1286407,,,,,,无,
1287643,,,,,,无,
1281248,,,,,,无,
1278164,,,,,,无,
1283693,,,,,,无,
1287637,,,,,,无,
1287636,,,,,,无,
1287630,,,,,,无,
1287631,,,,,,无,
1287628,,,,,,无,
1287632,,,,,,无,
1287626,,,,,,无,
1287629,,,,,,无,
1287633,,,,,,无,
1286399,,,,,,无,
1287621,,,,,,无,
1287620,,,,,,无,
1287618,,,,,,无,
1287616,,,,,,无,
1287615,,,,,,无,
1287613,,,,,,无,
1287612,,,,,,无,
1287611,,,,,,无,
1287610,,,,,,无,
1287609,,,,,,无,
1287608,,,,,,无,
1287600,,,,,,无,
1287599,,,,,,无,
1287601,,,,,,无,
1287604,,,,,,无,
1287607,,,,,,无,
1287606,,,,,,无,
1287605,,,,,,无,
1287595,,,,,,无,
1287594,,,,,,无,
1287593,,,,,,无,
1287592,,,,,,无,
1287591,,,,,,无,
1287590,,,,,,无,
1287589,,,,,,无,
1287588,,,,,,无,
1287587,,,,,,无,
1287585,,,,,,无,
1287584,,,,,,无,
1287570,,,,,,无,
1287583,,,,,,无,
1287582,,,,,,无,
1287580,,,,,,无,
1287579,,,,,,无,
1287578,,,,,,无,
1287577,,,,,,无,
1287576,,,,,,无,
1287574,,,,,,无,
1287573,,,,,,无,
1287572,,,,,,无,
1287567,,,,,,无,
1287566,,,,,,无,
1287569,,,,,,无,
1287565,,,,,,无,
1287568,,,,,,无,
1287571,,,,,,无,
1287563,,,,,,无,
1287564,,,,,,无,
1287550,,,,,,无,
1287551,,,,,,无,
1287546,,,,,,无,
1287549,,,,,,无,
1287548,,,,,,无,
1287557,,,,,,无,
1285181,,,,,,无,
1285356,,,,,,无,
1281822,,,,,,无,
1287545,,,,,,无,
1287536,,,,,,无,
1287539,,,,,,无,
1287537,,,,,,无,
1287540,,,,,,无,
1287544,,,,,,无,
1287543,,,,,,无,
1283655,,,,,,无,
1011507,3月一付,2月房租,-,-,36个月,无,否
1241693,,,,,,无,
1282016,,,,,,无,
1277423,,,,,,无,
1277434,,,,,,无,
1277405,,,,,,无,
1277371,,,,,,无,
1277393,,,,,,无,
1286527,,,,,,无,
1265687,,,,,,无,
1202474,半年付（36万）,1月房租,-,-,24个月,无,否
1281250,,,,,,无,
1244161,,,,,,无,
1285679,,,,,,无,
1282072,,,,,,无,
1279307,,,,,,无,
1283392,,,,,,无,
1284693,,,,,,无,
1283639,,,,,,无,
1281897,,,,,,无,
1284754,,,,,,无,
1287224,,,,,,无,
1287298,,,,,,无,
1233481,3月一付,2月房租,-,-,12个月,无,否
1284849,,,,,,无,
1287083,,,,,,无,
1285131,,,,,,无,
1281041,,,,,,无,
1278298,,,,,,无,
1274908,,,,,,无,
1283796,,,,,,无,
816878,,,,,,无,
1287394,,,,,,无,
1287393,,,,,,无,
1285399,,,,,,无,
1282022,,,,,,无,
1285100,,,,,,无,
1287384,,,,,,无,
1287385,,,,,,无,
1287383,,,,,,无,
1287382,,,,,,无,
1287380,,,,,,无,
1270242,,,,,,无,
1287372,,,,,,无,
1287377,,,,,,无,
1287376,,,,,,无,
1287379,,,,,,无,
1287371,,,,,,无,
1287373,,,,,,无,
1287378,,,,,,无,
1287374,,,,,,无,
1274662,,,,,,无,
1287363,,,,,,无,
1287365,,,,,,无,
1287367,,,,,,无,
1287364,,,,,,无,
1284717,,,,,,无,
1284992,,,,,,无,
1287352,,,,,,无,
1287355,,,,,,无,
1287359,,,,,,无,
1287354,,,,,,无,
1287360,,,,,,无,
1287353,,,,,,无,
1287358,,,,,,无,
1287357,,,,,,无,
1287307,,,,,,无,
1277600,,,,,,无,
1287347,,,,,,无,
1287346,,,,,,无,
1287348,,,,,,无,
1281430,,,,,,无,
1277544,,,,,,无,
1287342,,,,,,无,
1287339,,,,,,无,
1287337,,,,,,无,
1287343,,,,,,无,
1287341,,,,,,无,
1287340,,,,,,无,
1277304,,,,,,无,
1285146,,,,,,无,
1287333,,,,,,无,
1287332,,,,,,无,
1287323,,,,,,无,
1287327,,,,,,无,
1287324,,,,,,无,
1287326,,,,,,无,
1287328,,,,,,无,
1287325,,,,,,无,
1284147,,,,,,无,
1274673,,,,,,无,
1286408,,,,,,无,
1287316,,,,,,无,
1287317,,,,,,无,
1287312,,,,,,无,
1287318,,,,,,无,
1287313,,,,,,无,
1287314,,,,,,无,
1287320,,,,,,无,
1287315,,,,,,无,
1282614,,,,,,无,
1287303,,,,,,无,
1287304,,,,,,无,
1287310,,,,,,无,
1287308,,,,,,无,
1287309,,,,,,无,
1287306,,,,,,无,
1287305,,,,,,无,
1286844,,,,,,无,
1287301,,,,,,无,
1277196,,,,,,无,
1286713,,,,,,无,
1281578,,,,,,无,
1287232,,,,,,无,
1287297,,,,,,无,
1287299,,,,,,无,
1287300,,,,,,无,
1224508,1月一付,3月房租,-,36个月,60个月,无,否
1287294,,,,,,无,
1287273,,,,,,无,
1287291,,,,,,无,
1287287,,,,,,无,
1287281,,,,,,无,
1287279,,,,,,无,
1282380,,,,,,无,
1284201,,,,,,无,
1285992,,,,,,无,
1277184,,,,,,无,
1284158,,,,,,无,
1284565,,,,,,无,
1286011,,,,,,无,
1176286,2月一付,2月房租,-,-,12个月,无,否
1281701,,,,,,无,
1282912,,,,,,无,
1282342,,,,,,无,
1287048,,,,,,无,
1274245,,,,,,无,
1282996,,,,,,无,
1282898,,,,,,无,
1245548,半年付（3.48万）,1月房租,-,-,12个月,无,否
1265408,,,,,,无,
1277123,,,,,,无,
1286316,,,,,,无,
1282899,,,,,,无,
1277131,,,,,,无,
1287243,,,,,,无,
1257515,,,,,,无,
1277119,,,,,,无,
1281426,,,,,,无,
1287223,,,,,,无,
1287226,,,,,,无,
1285104,,,,,,无,
1287231,,,,,,无,
1273804,,,,,,无,
1284130,,,,,,无,
1287233,,,,,,无,
1285460,,,,,,无,
1286805,,,,,,无,
1274674,,,,,,无,
1283090,,,,,,无,
1283520,,,,,,无,
1260880,3月一付,2月房租,-,-,60个月,无,否
1283039,,,,,,无,
1283044,,,,,,无,
1287212,,,,,,无,
1287208,,,,,,无,
1287203,,,,,,无,
1287210,,,,,,无,
1287206,,,,,,无,
1287209,,,,,,无,
1287201,,,,,,无,
1287205,,,,,,无,
1287211,,,,,,无,
1287202,,,,,,无,
1283633,,,,,,无,
1285275,,,,,,无,
1285723,,,,,,无,
1283659,,,,,,无,
1287198,,,,,,无,
1287197,,,,,,无,
1287195,,,,,,无,
1287194,,,,,,无,
1287193,,,,,,无,
1287190,,,,,,无,
1287189,,,,,,无,
1287177,,,,,,无,
1287179,,,,,,无,
1287178,,,,,,无,
1287175,,,,,,无,
1287186,,,,,,无,
1287180,,,,,,无,
1287185,,,,,,无,
1287170,,,,,,无,
1287169,,,,,,无,
1286660,,,,,,无,
1287163,,,,,,无,
1287161,,,,,,无,
1287160,,,,,,无,
