id,支付方式,押金,当前租约,剩余租约,最长可租,续租方式,分时出租
1213691,半年付（4.2万）,2月房租,-,-,12个月,无,否
1292744,3月一付,1月房租,-,-,12个月,无,否
1287538,半年付（7.2万）,1月房租,-,-,-,无,否
1271682,半年付（54万）,1月房租,-,-,60个月,无,否
1280491,半年付（9.6万）,40000元,-,-,12个月,无,否
1295750,半年付（14.4万）,3000元,-,-,24个月,无,否
1280064,半年付（14.52万）,1月房租,-,-,12个月,无,否
1272177,半年付（79.2万）,1月房租,-,-,48个月,无,否
1278605,半年付（18万）,2月房租,-,-,36个月,无,否
1086970,半年付（1.59万）,5000元,-,-,12个月,另签一份,否
1233827,3月一付,3月房租,-,36个月,60个月,继续使用原租约,否
1297071,,,,,,无,
1297076,,,,,,无,
1297005,,,,,,无,
1297089,,,,,,无,
1084624,,,,,,无,
1296603,,,,,,无,
1246483,3月一付,1月房租,-,-,36个月,无,否
1279494,,,,,,无,
1264772,半年付（4.41万）,6月房租,-,1个月,120个月,继续使用原租约,否
1288233,,,,,,无,
1279518,,,,,,无,
1288218,,,,,,无,
1269864,半年付（14.4万）,1月房租,-,-,60个月,无,否
1233554,3月一付,1月房租,-,-,36个月,无,否
1233007,3月一付,,-,-,72个月,无,否
1265697,半年付（8.25万）,1月房租,-,-,36个月,无,否
1286834,3月一付,1月房租,-,-,-,无,否
1280833,3月一付,1月房租,-,-,-,无,否
1272663,3月一付,1月房租,-,36个月,36个月,无,否
1269764,3月一付,2月房租,-,18个月,60个月,无,否
1296378,,,,,,无,
1287556,,,,,,无,
1265797,半年付（21万）,1月房租,-,-,48个月,无,否
1275637,3月一付,1月房租,-,-,12个月,无,否
1287220,,,,,,无,
1287496,3月一付,2月房租,-,-,60个月,无,否
1287076,半年付（18万）,2月房租,-,-,60个月,无,否
1294945,,,,,,无,
1286836,,,,,,无,
1113261,半年付（16.5万）,30000元,-,36个月,36个月,继续使用原租约,否
519661,1月一付,3月房租,-,-,24个月,无,否
1274294,半年付（15.6万）,1月房租,-,-,60个月,无,否
1230973,半年付（38万）,2月房租,-,-,60个月,无,否
1270421,,,,,,无,
1297102,,,,,,无,
1018222,3月一付,50000元,-,36个月,36个月,继续使用原租约,否
1025762,1月一付,30000元,-,24个月,24个月,继续使用原租约,否
1285369,,,,,,无,
1004178,3月一付,1月房租,-,-,24个月,无,否
1225167,3月一付,1月房租,-,-,36个月,无,否
1285373,,,,,,无,
1271339,半年付（5万）,1月房租,-,4个月,12个月,无,否
1258679,年付（21.96万）,1月房租,-,-,36个月,无,否
1285376,,,,,,无,
1297242,,,,,,无,
1267679,半年付（3.6万）,1月房租,-,-,-,无,否
1297203,,,,,,无,
1252749,3月一付,1月房租,-,-,12个月,无,否
1297264,,,,,,无,
1297186,,,,,,无,
1296400,,,,,,无,
1252684,3月一付,1月房租,-,-,12个月,无,否
1080155,3月一付,2月房租,-,-,12个月,无,否
1265371,半年付（1.8万）,1月房租,-,-,36个月,无,否
1028489,3月一付,1月房租,-,-,12个月,无,否
1266377,,,,,,无,
1285387,,,,,,无,
1269150,年付（15万）,1月房租,-,-,12个月,无,否
1283336,,,,,,无,
1245552,3月一付,3月房租,-,84个月,36个月,无,否
1297162,,,,,,无,
1265512,,,,,,无,
1286189,,,,,,无,
1283984,,,,,,无,
1275316,半年付（17.4万）,,-,6个月,36个月,无,否
873891,3月一付,1月房租,-,-,24个月,另签一份,否
1284285,,,,,,无,
1284290,,,,,,无,
1284292,,,,,,无,
1288403,,,,,,无,
1286596,年付（22万）,1月房租,-,-,36个月,无,否
1284356,,,,,,无,
1284774,,,,,,无,
1284779,,,,,,无,
1285008,,,,,,无,
1297144,,,,,,无,
1292679,,,,,,无,
1297161,,,,,,无,
1287249,3月一付,2月房租,-,-,36个月,无,否
1276910,5月一付,1月房租,-,-,18个月,无,否
1297138,,,,,,无,
951767,,,,,,无,
1287603,3月一付,3月房租,-,-,60个月,无,否
1287423,,,,,,无,
1285284,,,,,,无,
1141158,3月一付,2月房租,-,-,-,无,否
1297136,,,,,,无,
1214189,,,,,,无,
1285020,,,,,,无,
1292338,,,,,,无,
1285022,,,,,,无,
1285023,,,,,,无,
1295949,,,,,,无,
1297137,,,,,,无,
1297133,,,,,,无,
1287421,,,,,,无,
1297127,,,,,,无,
1285637,,,,,,无,
1297134,,,,,,无,
1287028,,,,,,无,
1286033,,,,,,无,
1282126,3月一付,2月房租,-,-,36个月,无,否
1282989,,,,,,无,
1294513,,,,,,无,
1282473,,,,,,无,
1285026,,,,,,无,
1233203,,,,,,无,
1225507,3月一付,1月房租,-,-,-,无,否
1283289,,,,,,无,
1205471,年付（16.8万）,1月房租,-,1个月,36个月,无,否
1283254,半年付（18万）,2月房租,-,-,24个月,无,否
1283253,3月一付,1月房租,-,-,12个月,无,招租早点
1283304,,,,,,无,
1284447,年付（23万）,1月房租,-,-,36个月,无,否
1287676,,,,,,无,
1297130,,,,,,无,
684154,3月一付,3月房租,4年,48个月,48个月,无,否
1272250,半年付（25.2万）,2月房租,-,-,12个月,无,否
1297131,,,,,,无,
1284458,半年付（7.5万）,1月房租,-,-,36个月,无,否
1280060,,,,,,无,
1271305,半年付（92.37万）,2月房租,-,-,12个月,无,否
1283273,半年付（14.4万）,1月房租,-,-,-,无,否
1269204,3月一付,1月房租,-,-,12个月,无,否
1279154,3月一付,1月房租,-,-,-,无,否
1297097,,,,,,无,
1269652,3月一付,1月房租,-,-,12个月,无,招租早点
1282987,,,,,,无,
1296387,,,,,,无,
1165545,1月一付,3月房租,-,9个月,24个月,无,否
1285868,,,,,,无,
1273288,3月一付,3月房租,-,-,12个月,无,否
1280112,3月一付,1月房租,-,-,-,无,否
1280255,3月一付,1月房租,-,-,12个月,无,否
1273465,半年付（37万）,3月房租,-,-,-,无,否
1283306,半年付（7.2万）,2月房租,-,-,12个月,无,否
1293384,年付（60万）,1月房租,-,-,-,无,否
1280483,半年付（51.84万）,1月房租,-,-,24个月,无,否
1285834,,,,,,无,
1288830,年付（6.48万）,1月房租,-,-,24个月,无,否
1285559,,,,,,无,
1286230,年付（25.2万）,,-,-,12个月,无,否
1228205,,,,,,无,
1286566,,,,,,无,
1297065,,,,,,无,
1288681,半年付（24.48万）,1月房租,-,-,-,无,否
1293652,半年付（92.34万）,1月房租,-,-,-,无,否
1263747,,,,,,无,
1288383,半年付（75万）,1月房租,-,-,36个月,无,-
1283328,半年付（4.56万）,1月房租,-,-,24个月,无,否
1297022,,,,,,无,
1286590,,,,,,无,
1281718,,,,,,无,
1285059,,,,,,无,
1282648,,,,,,无,
1297119,,,,,,无,
1285864,,,,,,无,
1286609,,,,,,无,
1274516,1月一付,,-,-,12个月,无,否
1287821,,,,,,无,
1297120,,,,,,无,
1297121,,,,,,无,
1287926,,,,,,无,
1297113,,,,,,无,
1297122,,,,,,无,
1291218,,,,,,无,
1247896,半年付（31.2万）,2月房租,-,-,36个月,无,否
1266755,3月一付,1月房租,-,-,36个月,无,否
1297107,,,,,,无,
1263985,,,,,,无,
1292727,半年付（7.5万）,1月房租,-,-,12个月,无,否
1297108,,,,,,无,
1269387,半年付（5.1万）,1月房租,-,-,60个月,无,否
1297109,,,,,,无,
1273993,半年付（7.5万）,1月房租,-,-,24个月,无,否
1297117,,,,,,无,
1218575,半年付（5.7万）,2月房租,-,-,36个月,无,否
1297110,,,,,,无,
1288781,半年付（22.8万）,2月房租,-,-,12个月,无,否
1282227,3月一付,1月房租,-,-,36个月,无,否
1266602,3月一付,1月房租,-,-,12个月,无,-
1266579,,,,,,无,
1297111,,,,,,无,
1272608,半年付（22.2万）,50000元,-,-,60个月,无,否
1263513,半年付（17.34万）,3月房租,-,-,12个月,无,否
1266049,1月一付,1月房租,-,-,24个月,无,否
1297112,,,,,,无,
1296353,,,,,,无,
1297103,,,,,,无,
1265432,半年付（4万）,2月房租,-,-,24个月,无,否
1297104,,,,,,无,
1128812,3月一付,1月房租,-,-,12个月,另签一份,否
1287091,,,,,,无,
1275475,,,,,,无,
1297105,,,,,,无,
1279643,,,,,,无,
1296979,,,,,,无,
1297106,,,,,,无,
1264813,半年付（16.8万）,1月房租,-,-,60个月,无,否
1266675,,,,,,无,
1279805,,,,,,无,
1253544,半年付（3.6万）,1月房租,-,-,36个月,无,否
1176438,半年付（7.8万）,1月房租,-,-,12个月,无,否
1182075,半年付（6万）,1月房租,-,-,36个月,无,否
1286854,,,,,,无,
1287070,,,,,,无,
1279864,,,,,,无,
1297095,,,,,,无,
1256511,半年付（16.8万）,2月房租,-,-,60个月,无,否
1284011,,,,,,无,
1272135,,,,,,无,
1279920,,,,,,无,
1284771,年付（18万）,1月房租,-,-,24个月,无,否
1297096,,,,,,无,
1297098,,,,,,无,
1255563,3月一付,2月房租,-,-,-,无,否
1253360,3月一付,1月房租,-,-,60个月,无,否
1286024,年付（22.81万）,1月房租,-,-,12个月,无,否
1297024,,,,,,无,
1249046,半年付（16.5万）,1月房租,-,-,36个月,无,否
1297043,,,,,,无,
1276930,,,,,,无,
1272828,半年付（4万）,1月房租,-,-,24个月,无,否
1210569,半年付（60万）,2月房租,-,-,12个月,无,否
1165476,半年付（17.51万）,1月房租,-,-,-,无,否
1269121,半年付（9万）,1月房租,-,-,36个月,无,-
1237818,3月一付,1月房租,-,-,-,无,否
1269249,3月一付,1月房租,-,-,-,无,否
1226190,3月一付,3月房租,-,-,12个月,无,招租早点
1237065,,,,,,无,
1297077,,,,,,无,
1236525,半年付（8.1万）,1月房租,-,-,-,无,否
1297080,,,,,,无,
1297081,,,,,,无,
1297082,,,,,,无,
1230301,半年付（16.8万）,1月房租,-,-,36个月,无,否
1297069,,,,,,无,
1269747,,,,,,无,
1269749,,,,,,无,
1227453,,,,,,无,
1227027,3月一付,2月房租,-,-,36个月,无,否
1218373,,,,,,无,
1270007,半年付（11万）,1月房租,-,-,-,无,否
1297084,,,,,,无,
1206317,半年付（30万）,3月房租,-,-,36个月,无,否
1110286,3月一付,1月房租,-,-,36个月,另签一份,否
1297066,,,,,,无,
1297083,,,,,,无,
1270092,半年付（9万）,1月房租,-,-,-,无,否
1231006,半年付（10万）,1月房租,-,-,12个月,无,否
1297046,,,,,,无,
1297044,,,,,,无,
1297042,,,,,,无,
1297040,,,,,,无,
1292675,,,,,,无,
1292682,3月一付,2月房租,-,-,12个月,无,否
1297000,,,,,,无,
1269556,半年付（6万）,1月房租,-,-,60个月,无,否
1230404,3月一付,1月房租,-,-,12个月,无,否
1232306,年付（56.4万）,1月房租,-,-,12个月,无,否
1297056,,,,,,无,
1297048,,,,,,无,
1292690,,,,,,无,
1297049,,,,,,无,
1297057,,,,,,无,
1297050,,,,,,无,
1297058,,,,,,无,
1276029,3月一付,1月房租,-,-,12个月,无,否
1297051,,,,,,无,
1297052,,,,,,无,
1297063,,,,,,无,
1297053,,,,,,无,
1297064,,,,,,无,
1297047,,,,,,无,
886056,半年付（4.2万）,1月房租,-,-,36个月,另签一份,否
1279409,,,,,,无,
1288594,,,,,,无,
1292710,,,,,,无,
1280048,,,,,,无,
1287336,,,,,,无,
1294952,,,,,,无,
1280046,,,,,,无,
1296385,,,,,,无,
1297021,,,,,,无,
1287274,2月一付,2月房租,-,-,12个月,无,否
1296978,,,,,,无,
1276284,3月一付,1月房租,-,-,-,无,否
1286282,3月一付,1月房租,-,-,12个月,无,否
1280230,半年付（33.84万）,2月房租,-,-,48个月,无,否
1282147,3月一付,1月房租,-,-,36个月,无,否
1282154,3月一付,3月房租,-,-,12个月,无,否
1003406,半年付（15.6万）,2月房租,-,-,60个月,无,否
1279379,半年付（18万）,1月房租,-,-,12个月,无,否
1296942,,,,,,无,
1286739,,,,,,无,
1285608,,,,,,无,
1285790,3月一付,2月房租,-,-,24个月,无,否
1280236,半年付（42.34万）,2月房租,-,-,-,无,否
1082515,,,,,,无,
1297004,,,,,,无,
1288861,,,,,,无,
1269007,,,,,,无,
1254847,,,,,,无,
1276624,半年付（20万）,1月房租,-,-,36个月,无,否
1283330,,,,,,无,
1288630,,,,,,无,
1281446,3月一付,1月房租,-,-,12个月,无,否
1082968,半年付（25.99万）,2月房租,-,-,60个月,无,否
1287222,2月一付,2月房租,-,-,12个月,无,否
1280053,3月一付,1月房租,-,-,36个月,无,否
1280123,3月一付,1月房租,-,-,-,无,否
1282771,半年付（23.09万）,3月房租,-,-,12个月,无,否
1284558,3月一付,2月房租,-,-,12个月,无,否
1279128,3月一付,1月房租,-,-,12个月,无,否
1285061,年付（35万）,30000元,-,-,36个月,无,否
1286238,3月一付,1月房租,-,-,12个月,无,否
1296994,,,,,,无,
1282160,半年付（18万）,2月房租,-,-,12个月,无,否
1287101,年付（7.2万）,15000元,-,-,-,无,否
1275887,,,,,,无,
1287642,半年付（4.2万）,1月房租,-,-,12个月,无,否
1282644,3月一付,1月房租,-,-,24个月,无,否
1279688,3月一付,2月房租,-,-,12个月,无,否
1288809,年付（16.2万）,1月房租,-,-,-,无,否
1273875,3月一付,1月房租,-,-,36个月,无,否
1282764,3月一付,1月房租,-,-,12个月,无,否
1296992,,,,,,无,
540406,年付（120万）,1月房租,1年,4个月,12个月,无,否
1284484,半年付（25.2万）,2月房租,-,-,12个月,无,否
1292684,,,,,,无,
1288806,,,,,,无,
1296971,,,,,,无,
1219485,年付（60万）,1月房租,-,-,60个月,无,-
1296462,,,,,,无,
1266236,2月一付,2月房租,-,-,60个月,无,否
1261925,半年付（10.5万）,2月房租,-,33个月,33个月,另签一份,否
1296969,,,,,,无,
1294955,,,,,,无,
1296970,,,,,,无,
1273049,半年付（5.22万）,1月房租,-,-,-,无,否
1296570,,,,,,无,
1296974,,,,,,无,
1296975,,,,,,无,
1296972,,,,,,无,
1285624,,,,,,无,
1288498,,,,,,无,
1283069,,,,,,无,
1282165,,,,,,无,
1265384,3月一付,1月房租,-,-,60个月,无,否
1288533,,,,,,无,
1294888,,,,,,无,
1266056,半年付（13万）,1月房租,-,72个月,72个月,无,否
1296558,,,,,,无,
1296691,,,,,,无,
1296560,,,,,,无,
1296729,,,,,,无,
1287064,半年付（4.8万）,1月房租,-,12个月,36个月,另签一份,否
1296591,,,,,,无,
1296592,,,,,,无,
1253510,,,,,,无,
1296605,,,,,,无,
1296606,,,,,,无,
1294881,,,,,,无,
1227105,半年付,1月房租,-,2个月,60个月,无,否
572356,年付（3.84万）,2月房租,1年,7个月,12个月,无,否
1287695,,,,,,无,
1164155,1月一付,15000元,-,24个月,24个月,无,否
1251297,半年付（16.8万）,1月房租,-,-,36个月,无,否
1269111,年付（12万）,1月房租,-,-,60个月,无,否
1234016,半年付（24万）,,-,-,-,无,否
1278743,,,,,,无,
1260915,半年付（5.76万）,1月房租,-,-,12个月,无,否
1296474,,,,,,无,
1296407,,,,,,无,
1296408,,,,,,无,
1275463,3月一付,1月房租,-,-,-,无,否
1231338,半年付（16.2万）,2月房租,-,15个月,36个月,无,否
1181825,半年付（2.5万）,1月房租,-,-,24个月,无,否
1288199,,,,,,无,
1296481,,,,,,无,
1293150,,,,,,无,
1176662,半年付（20万）,2月房租,-,48个月,48个月,无,否
1288465,,,,,,无,
1288561,,,,,,无,
1292423,,,,,,无,
1292428,,,,,,无,
1276933,,,,,,无,
1296354,,,,,,无,
1276693,,,,,,无,
1294827,,,,,,无,
1288483,,,,,,无,
1283346,,,,,,无,
1280124,,,,,,无,
1287910,年付（16.8万）,1月房租,-,-,12个月,无,否
1263079,3月一付,1月房租,-,-,36个月,无,否
1281263,半年付（23.09万）,2月房租,-,-,12个月,无,否
1237686,半年付（3.6万）,1月房租,-,-,12个月,无,否
1288633,半年付（27万）,1月房租,-,-,-,无,否
1286053,3月一付,1月房租,-,-,36个月,无,否
1292711,半年付（27.5万）,1月房租,-,-,-,无,否
1282712,半年付（4.2万）,1月房租,-,-,12个月,无,否
1282128,3月一付,2月房租,-,-,24个月,无,否
1280282,半年付（12万）,1月房租,-,-,-,无,否
1284409,半年付（4.2万）,1月房租,-,-,12个月,无,否
1286051,3月一付,1月房租,-,-,12个月,无,否
1286045,半年付（27万）,2月房租,-,-,12个月,无,否
1281266,3月一付,1月房租,-,-,12个月,无,否
1288795,年付（15万）,1月房租,-,-,12个月,无,否
1279123,1月一付,2月房租,-,-,12个月,无,否
1280450,半年付（4.2万）,1月房租,-,-,12个月,无,否
1288818,3月一付,1月房租,-,-,60个月,无,否
1292949,3月一付,2月房租,-,-,12个月,无,否
1286817,3月一付,1月房租,-,-,-,无,否
1287218,1月一付,1月房租,-,-,12个月,无,否
1279498,半年付（10.8万）,2月房租,-,-,12个月,无,否
1295894,半年付（2.7万）,1月房租,-,-,-,无,否
1290116,年付（4.5万）,1月房租,-,-,12个月,无,否
1283723,半年付（18万）,1月房租,-,-,36个月,无,否
1272294,3月一付,1月房租,-,6个月,12个月,无,否
1284767,2月一付,2月房租,-,-,18个月,无,否
1284229,半年付（12万）,1月房租,-,-,24个月,无,否
1282327,3月一付,3月房租,-,-,24个月,无,否
1282156,1月一付,80000元,-,-,12个月,无,否
1211689,半年付（45万）,1月房租,-,-,60个月,无,否
1256236,年付（6万）,1月房租,-,-,60个月,无,否
1276655,半年付（17.5万）,1月房租,-,-,36个月,无,否
1286251,3月一付,1月房租,-,-,36个月,无,否
1292689,半年付（30万）,1月房租,-,-,36个月,无,否
1286022,半年付（30万）,2月房租,-,-,36个月,无,否
1282766,1月一付,2月房租,-,-,12个月,无,否
1276899,4月一付,2月房租,-,-,12个月,无,否
1296402,,,,,,无,
1287915,3月一付,3月房租,-,-,36个月,无,否
1286277,2月一付,3月房租,-,-,12个月,无,否
1296510,,,,,,无,
1265381,半年付（12万）,2月房租,-,-,96个月,无,否
1288330,,,,,,无,
915199,3月一付,1月房租,-,-,12个月,无,否
1282310,1月一付,3月房租,-,-,12个月,无,否
1294965,半年付（7.5万）,2月房租,-,-,12个月,无,否
1283259,半年付（4.8万）,1月房租,-,-,24个月,无,否
1279137,3月一付,1月房租,-,-,12个月,无,否
1280132,半年付（20.4万）,1月房租,-,-,-,无,否
1288091,3月一付,2月房租,-,-,60个月,无,否
1279923,3月一付,3月房租,-,-,36个月,无,否
1294835,,,,,,无,
1296281,年付（7.8万）,1月房租,-,-,12个月,无,否
1288643,半年付（6.6万）,1月房租,-,-,-,无,否
1287263,3月一付,2月房租,-,-,-,无,否
1264837,3月一付,3月房租,-,-,12个月,无,否
1283102,半年付（9万）,2月房租,-,-,12个月,无,否
1296416,,,,,,无,
1279238,半年付（9.6万）,1月房租,-,-,24个月,无,否
1296477,,,,,,无,
1278285,年付（6万）,1月房租,-,-,12个月,无,否
1287617,3月一付,1月房租,-,-,60个月,无,否
1279237,半年付（10.8万）,1月房租,-,-,12个月,无,否
1275862,1月一付,1月房租,-,-,-,无,否
1279992,半年付（6万）,1月房租,-,-,36个月,无,否
1288801,半年付（5.7万）,2月房租,-,-,-,无,否
1210591,3月一付,2月房租,-,-,60个月,无,否
1285623,半年付（15.6万）,1月房租,-,-,12个月,无,否
1279375,半年付（5.25万）,1元,-,-,12个月,无,否
1266187,半年付（60.39万）,2月房租,-,12个月,60个月,无,否
1292713,半年付（21万）,1月房租,-,-,-,无,否
1269731,年付（31.92万）,1月房租,-,-,60个月,无,否
1296498,,,,,,无,
1283701,半年付（15万）,1月房租,-,-,36个月,无,否
1279336,,,,,,无,
1296500,,,,,,无,
1295882,半年付（11.4万）,1月房租,-,-,-,无,否
1212424,2月一付,1月房租,-,7个月,12个月,无,否
1280109,半年付（19.44万）,1月房租,-,-,-,无,否
1284492,半年付（12.48万）,1月房租,-,-,36个月,无,否
1275760,1月一付,3月房租,-,-,12个月,无,否
1286072,半年付（13.2万）,2月房租,-,-,12个月,无,否
1268425,半年付（16万）,2月房租,-,2个月,60个月,无,否
1287272,半年付（14.4万）,2月房租,-,-,36个月,无,-
1280339,半年付（12万）,1月房租,-,-,36个月,无,否
1296496,,,,,,无,
1296363,半年付（6万）,1月房租,-,-,36个月,无,否
1282158,3月一付,1月房租,-,-,12个月,无,否
1268071,年付（12万）,10000元,-,5个月,36个月,无,否
1284454,半年付（50.76万）,1月房租,-,-,-,无,否
1280086,,,,,,无,
1296497,,,,,,无,
1274554,半年付（3.9万）,1月房租,-,-,12个月,无,否
1287268,半年付（4.98万）,2月房租,-,-,36个月,无,否
1282634,半年付（3.9万）,1月房租,-,-,12个月,无,否
1296015,半年付（21万）,1月房租,-,-,36个月,无,否
1280016,半年付（15.6万）,1月房租,-,-,36个月,无,否
1281802,,,,,,无,
1278425,,,,,,无,
1296499,,,,,,无,
1281776,,,,,,无,
1283909,,,,,,无,
1285357,,,,,,无,
1296421,,,,,,无,
1296420,,,,,,无,
1266255,,,,,,无,
1131709,年付（10.2万）,2月房租,-,-,60个月,无,否
1285585,3月一付,1月房租,-,-,12个月,无,否
1296479,,,,,,无,
1296480,,,,,,无,
1276228,,,,,,无,
1296469,,,,,,无,
1201594,半年付（4.08万）,150000元,-,-,36个月,无,否
1273088,年付（11.88万）,1月房租,-,-,-,无,否
1285035,3月一付,1月房租,-,-,36个月,无,否
1296468,,,,,,无,
1296415,,,,,,无,
820529,年付（26.4万）,1月房租,-,-,12个月,另签一份,否
1296470,,,,,,无,
1296473,,,,,,无,
1254117,半年付（6万）,20000元,-,-,36个月,无,否
1296482,,,,,,无,
1211272,年付（4.92万）,10000元,-,-,12个月,无,否
1296398,,,,,,无,
1110236,3月一付,1月房租,-,-,12个月,另签一份,否
1296475,,,,,,无,
1270476,3月一付,1月房租,-,-,60个月,无,否
1296476,,,,,,无,
1286523,半年付（15万）,1月房租,-,-,-,无,否
1268589,年付（36万）,1月房租,-,-,36个月,无,否
1285053,,,,,,无,
649087,,,,,,无,
1283079,半年付（63.6万）,2月房租,-,-,60个月,无,否
1185109,,,,,,无,
1296401,,,,,,无,
1282472,,,,,,无,
1254127,3月一付,1月房租,-,-,36个月,无,否
1243215,3月一付,1月房租,-,-,12个月,无,否
1296419,,,,,,无,
1238249,年付（90万）,1月房租,-,-,120个月,无,否
1274401,,,,,,无,
1272826,1月一付,,-,-,60个月,无,否
1274396,半年付（17.4万）,2月房租,-,-,72个月,无,否
958345,半年付（12万）,1月房租,-,-,36个月,另签一份,否
1288710,,,,,,无,
1296374,,,,,,无,
1269164,1月一付,3月房租,-,-,60个月,无,否
1296390,,,,,,无,
1253597,3月一付,1月房租,-,-,36个月,无,否
1296428,,,,,,无,
1288619,,,,,,无,
1296404,,,,,,无,
1288647,,,,,,无,
1296384,,,,,,无,
1296397,,,,,,无,
1296405,,,,,,无,
1296388,,,,,,无,
1296406,,,,,,无,
1296394,,,,,,无,
1209234,半年付（4.8万）,1月房租,-,-,60个月,无,否
1296403,,,,,,无,
1296414,,,,,,无,
1296410,,,,,,无,
1296424,,,,,,无,
1296418,,,,,,无,
1296413,,,,,,无,
1296426,,,,,,无,
1256325,,,,,,无,
1077494,3月一付,3月房租,-,-,24个月,无,否
1296348,,,,,,无,
1276834,,,,,,无,
1272527,半年付（15万）,1月房租,-,-,-,无,否
1285639,半年付（10.44万）,1月房租,-,-,36个月,无,否
1248186,,,,,,无,
1296346,,,,,,无,
1288079,,,,,,无,
1288000,,,,,,无,
1294755,,,,,,无,
1250611,3月一付,3月房租,-,54个月,96个月,无,否
1288368,3月一付,2月房租,-,-,60个月,无,否
1287975,,,,,,无,
1288239,,,,,,无,
1288001,,,,,,无,
1288186,,,,,,无,
1287063,半年付（17.88万）,1月房租,-,-,36个月,无,否
1296375,,,,,,无,
1292327,半年付（6.6万）,1月房租,-,-,12个月,无,否
1292349,,,,,,无,
851450,半年付（12万）,50000元,-,48个月,48个月,无,否
1054500,3月一付,1月房租,-,-,36个月,无,否
1296045,,,,,,无,
1285898,,,,,,无,
1287260,,,,,,无,
1226804,半年付（2.7万）,1月房租,-,-,12个月,无,否
1280353,,,,,,无,
1296351,,,,,,无,
1225217,半年付（72万）,2月房租,-,-,60个月,无,招租早点
1296352,,,,,,无,
1238085,,,,,,无,
1296344,,,,,,无,
1296345,,,,,,无,
1288200,,,,,,无,
1292389,,,,,,无,
1296347,,,,,,无,
1288839,,,,,,无,
1296349,,,,,,无,
1286261,,,,,,无,
1296350,,,,,,无,
1255082,3月一付,1月房租,-,-,-,无,否
1256561,年付（25.2万）,1月房租,-,-,-,无,否
1288301,,,,,,无,
1272979,,,,,,无,
1287155,,,,,,无,
1272814,1月一付,2月房租,-,-,12个月,无,否
1287890,,,,,,无,
1295790,,,,,,无,
1228367,2月一付,2月房租,-,-,12个月,无,否
1272434,3月一付,1月房租,-,-,-,无,否
1278908,,,,,,无,
1295982,,,,,,无,
1252285,3月一付,3月房租,-,36个月,36个月,无,否
1259765,半年付（22.5万）,1月房租,-,-,36个月,无,否
1261741,半年付（30万）,3月房租,-,-,60个月,无,否
1265436,半年付（4.2万）,1月房租,-,-,-,无,否
1276825,,,,,,无,
1294895,,,,,,无,
1288532,,,,,,无,
1288853,3月一付,3月房租,-,-,-,无,否
1276845,,,,,,无,
1265182,年付（22.8万）,1月房租,-,-,60个月,无,否
1296185,,,,,,无,
1288441,,,,,,无,
1288442,,,,,,无,
1264306,1月一付,3月房租,-,-,-,无,否
1288474,,,,,,无,
1288836,,,,,,无,
884309,,,,,,无,
1288479,,,,,,无,
1288482,,,,,,无,
1287095,3月一付,1月房租,-,-,60个月,无,否
1292388,,,,,,无,
1292403,,,,,,无,
1277139,,,,,,无,
1288531,,,,,,无,
1288547,,,,,,无,
1292404,,,,,,无,
1288534,,,,,,无,
1292747,半年付（7.5万）,1月房租,-,-,12个月,无,否
1292527,,,,,,无,
1278661,,,,,,无,
1296158,,,,,,无,
1292532,,,,,,无,
1262180,3月一付,1月房租,-,-,36个月,无,否
1266509,半年付（28.2万）,2月房租,-,2个月,36个月,无,否
1246942,3月一付,1月房租,-,1个月,60个月,无,否
1294953,,,,,,无,
1294985,,,,,,无,
1276853,,,,,,无,
1276699,,,,,,无,
1276652,,,,,,无,
1271332,3月一付,3月房租,-,-,12个月,无,否
1288819,,,,,,无,
1294951,,,,,,无,
1288862,半年付（11.51万）,1月房租,-,-,-,无,否
1296077,,,,,,无,
1294987,,,,,,无,
1292724,,,,,,无,
1295001,,,,,,无,
1296021,,,,,,无,
1294836,,,,,,无,
1294512,,,,,,无,
1295910,,,,,,无,
869380,3月一付,3月房租,-,-,36个月,另签一份,否
1246507,3月一付,2月房租,-,-,24个月,无,否
1008482,年付（12万）,1月房租,-,-,60个月,另签一份,否
1276917,,,,,,无,
1113414,,,,,,无,
1225010,年付（3.6万）,1月房租,-,-,12个月,无,否
1213293,年付（6万）,1月房租,-,-,12个月,无,否
1272936,年付（5.4万）,,-,-,12个月,无,否
1088942,半年付（6万）,2月房租,-,12个月,12个月,继续使用原租约 另签一份,否
1285262,3月一付,2月房租,-,-,36个月,无,否
1276808,,,,,,无,
1294956,,,,,,无,
1292745,年付（7.2万）,1月房租,-,-,36个月,无,否
1294764,,,,,,无,
1288311,,,,,,无,
1294831,,,,,,无,
1294980,,,,,,无,
1287044,,,,,,无,
1288125,,,,,,无,
1280242,,,,,,无,
1280412,,,,,,无,
1294986,,,,,,无,
1264281,3月一付,2月房租,-,-,12个月,无,否
1284348,半年付（6万）,1月房租,-,-,24个月,无,否
1263820,3月一付,2月房租,-,-,60个月,无,否
1271764,3月一付,3月房租,-,-,12个月,无,否
1282145,,,,,,无,
1272677,,,,,,无,
1272756,3月一付,1月房租,-,-,48个月,无,否
1276679,3月一付,2月房租,-,-,36个月,无,否
1288068,,,,,,无,
1276654,,,,,,无,
775224,,,,,,无,
1279359,,,,,,无,
1263772,3月一付,2月房租,-,-,-,无,否
1282957,,,,,,无,
1263588,,,,,,无,
1292680,,,,,,无,
1286971,,,,,,无,
1295003,,,,,,无,
1283107,年付（60.48万）,1月房租,-,-,-,无,否
